date,product_category,intent_index,momentum,momentum_pct,window_days
2024-01-01,coffee_drink,0.589663565158844,0.0,0.0,7
2024-01-02,coffee_drink,0.6129509210586548,0.0,0.0,7
2024-01-03,coffee_drink,0.6572764962911606,0.0,0.0,7
2024-01-04,coffee_drink,0.6076109290122986,0.0,0.0,7
2024-01-05,coffee_drink,0.6344557479023933,0.0,0.0,7
2024-01-06,coffee_drink,0.5367192178964615,0.0,0.0,7
2024-01-07,coffee_drink,0.5585699439048767,0.0,0.0,7
2024-01-08,coffee_drink,0.622471496462822,0.032807931303977966,5.563838982512027,7
2024-01-09,coffee_drink,0.6080692857503891,-0.004881635308265686,-0.7964153638654129,7
2024-01-10,coffee_drink,0.621107742190361,-0.03616875410079956,-5.502821766013296,7
2024-01-11,coffee_drink,0.5750320255756378,-0.03257890343666081,-5.3618033977136355,7
2024-01-12,coffee_drink,0.6659289240837097,0.0314731761813164,4.960657427310176,7
2024-01-13,coffee_drink,0.5781133294105529,0.04139411151409145,7.712433267496076,7
2024-01-14,coffee_drink,0.5669374366601309,0.008367492755254169,1.498020587494972,7
2024-01-15,coffee_drink,0.6542415618896484,0.03177006542682648,5.103858667803915,7
2024-01-17,coffee_drink,0.6220983862876892,0.000990644097328186,0.15949633695349547,7
2024-01-18,coffee_drink,0.5711874067783356,-0.003844618797302246,-0.6685921177091966,7
2024-01-19,coffee_drink,0.5202998518943787,-0.14562907218933108,-21.868560881284825,7
2024-01-20,coffee_drink,0.6574127872784933,0.07929945786794035,13.716939885955309,7
2024-01-21,coffee_drink,0.6195134997367859,0.05257606307665508,9.273697532903178,7
2024-01-22,coffee_drink,0.6326490342617035,-0.021592527627944946,-3.300390694467524,7
2024-01-23,coffee_drink,0.5742759307225546,-0.07996563116709388,-12.222646163922823,7
2024-01-24,coffee_drink,0.5632922202348709,-0.0588061660528183,-9.452872302681623,7
2024-01-25,coffee_drink,0.6046609878540039,0.033473581075668335,5.860349979434797,7
2024-01-26,coffee_drink,0.5844790637493134,0.06417921185493469,12.335043268081332,7
2024-01-27,coffee_drink,0.5847645898660024,-0.07264819741249084,-11.050621286700894,7
